WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,PLAINS,FARM_LAND,FARM_LAND,FARM_LAND,PLAINS,ROAD,FARM_LAND,FARM_LAND,FARM_LAND,FARM_LAND,PLAINS,DARK_FOREST,DARK_FOREST
WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,PLAINS,FARM_LAND,FARM_LAND,CITY,CITY,CITY,CITY,CITY,FARM_LAND,FARM_LAND,PLAINS,DARK_FOREST,DARK_FOREST
WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,PLAINS,FARM_LAND,FARM_LAND,CITY,CITY,CITY,CITY,CITY,FARM_LAND,FARM_LAND,PLAINS,DARK_FOREST,DARK_FOREST
WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,PLAINS,ROAD,ROAD,CITY,CITY,CITY,CITY,CITY,FARM_LAND,FARM_LAND,PLAINS,DARK_FOREST,DARK_FOREST
WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,PLAINS,PLAINS,FARM_LAND,CITY,CITY,CITY,CITY,CITY,FARM_LAND,FARM_LAND,PLAINS,DARK_FOREST,DARK_FOREST
WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,PLAINS,FARM_LAND,FARM_LAND,CITY,CITY,CITY,CITY,CITY,FARM_LAND,FARM_LAND,PLAINS,DARK_FOREST,DARK_FOREST
DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,PLAINS,FARM_LAND,FARM_LAND,FARM_LAND,FARM_LAND,PLAINS,FARM_LAND,FARM_LAND,FARM_LAND,FARM_LAND,PLAINS,DARK_FOREST,DARK_FOREST
DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,PLAINS,FARM_LAND,FARM_LAND,FARM_LAND,FARM_LAND,FARM_LAND,FARM_LAND,FARM_LAND,FARM_LAND,FARM_LAND,PLAINS,DARK_FOREST,DARK_FOREST
DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,PLAINS,DARK_FOREST,DARK_FOREST
DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST
DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST
